,User_ID,Game_id,Game_name,Rating
35218,39082468,220240,Far Cry 3,1.0003940110323115
54589,113752996,49600,Beat Hazard,3.344971339239187
42615,235469862,570,Dota 2,1.00055455693205
16565,49462664,402180,Sakura Swim Club,5.0
22287,57770056,218620,PAYDAY 2,1.2011848800334453
48157,39798081,730,CounterStrike Global Offensive,1.0465542817273827
9339,239928300,105600,Terraria,2.065819082659472
25934,110881546,235460,METAL GEAR RISING REVENGEANCE,5.0
14957,163432200,282210,Sid Meiers Starships,1.8021680216802167
1722,86912006,230410,Warframe,1.064458939374913
25039,173434036,307070,Memories of a Vagabond,1.038585209003216
49567,165101762,359800,Copa Petrobras de Marcas,2.7846153846153845
11201,10385370,440,Team Fortress 2,1.01740509335631
36604,110107925,21100,FEAR 3,1.0009746588693949
36648,10253354,21110,FEAR,3.947368421052632
44218,45617627,224600,Defiance,2.2879464285714284
27388,24366790,500,Left 4 Dead,1.0364900287532222
36536,156675178,224760,FEZ,1.1139028475711892
55575,237159970,287220,Autocraft,5.0
27000,93189271,550,Left 4 Dead 2,1.0519098601945975
23986,48626533,48700,Mount Blade Warband,1.5386106373081092
28842,124725852,222880,Insurgency,1.9151094039963752
13422,43684632,9900,Star Trek Online,1.759875467710149
49674,105243827,20540,Company of Heroes Tales of Valor,1.0776519528541717
12774,149424772,212800,Super Crate Box,5.0
42679,217580279,570,Dota 2,1.0003475658067795
49549,22605909,4850,Cossacks Back to War,1.0607594936708864
11924,46178364,440,Team Fortress 2,1.0010180033430438
57995,212426459,40400,AI War Fleet Command,1.557142857142857
53780,71510748,111800,Blocks That Matter,1.5542168674698789
26631,90711776,550,Left 4 Dead 2,1.6888414635961229
28801,105243827,236370,Interstellar Marines,1.0108108108108107
11767,142706526,440,Team Fortress 2,1.0024920353330011
23735,21061921,4920,Natural Selection 2,1.4640441794389516
8637,98088157,72850,The Elder Scrolls V Skyrim,1.0121880170914368
31248,17530772,220,HalfLife 2,1.1491913714996578
5656,11149819,200710,Torchlight II,2.5751244214222493
13459,81160212,9900,Star Trek Online,1.0003427494216104
1926,194842424,230410,Warframe,1.0000443219844422
21568,12144171,238960,Path of Exile,1.0493638077285583
53253,290542222,261640,Borderlands The PreSequel,1.254689527015182
18503,116876958,249230,Risen 3 Titan Lords,2.3577981651376145
9264,86055705,105600,Terraria,3.5909361040071044
31723,138044624,242720,GunZ 2 The Second Duel,1.965238182821408
3287,81585721,304930,Unturned,1.2864491439079608
48919,197302530,80,CounterStrike Condition Zero,1.0038718003871772
11426,91871147,440,Team Fortress 2,1.00933707138633
21136,196066421,218230,PlanetSide 2,1.0267320544256924
31727,131785763,242720,GunZ 2 The Second Duel,1.7121574397645754
54847,53097340,238460,BattleBlock Theater,1.2224708326674132
30039,65398650,269210,Hero Siege,1.439232409381665
53814,254935843,299360,Block N Load,1.3350057892705514
44110,38049880,274940,Depth,1.0820925553319918
12552,195607832,40100,Supreme Commander 2,1.001524454795682
53008,45292137,335330,BrickForce,1.4999999999999996
25325,56038151,214560,Mark of the Ninja,1.03489742985145
28319,170382539,371310,Karos Returns,5.0
15276,86499586,8930,Sid Meiers Civilization V,1.146714178236507
52178,59382844,202970,Call of Duty Black Ops II,1.047038940919652
7390,127311699,221910,The Stanley Parable,1.6422683811407857
17618,157275758,311040,Rulers of Nations,5.0
536,91690667,200170,Worms Revolution,1.7462686567164174
44418,36546868,203810,Dear Esther,1.0249221183800623
38288,194970068,570,Dota 2,3.754329038063752
50187,42005897,231140,Cities XL Platinum,1.688095238095238
32028,28472068,12110,Grand Theft Auto Vice City,1.0651551837992494
13119,303854541,390670,Steel Ocean,1.317016317016317
15404,70821681,8930,Sid Meiers Civilization V,1.0234659336233831
14961,210112807,282210,Sid Meiers Starships,1.0252935862691963
1864,205965436,230410,Warframe,1.0055993440346311
36488,42380987,39140,FINAL FANTASY VII,1.0037039486738537
18854,26762388,20500,Red Faction Guerrilla Steam Edition,4.385964912280702
42735,220680498,570,Dota 2,1.0003475658067795
40039,111212436,570,Dota 2,1.0386026224716112
45350,45145682,50620,Darksiders,1.1328870292887023
47599,254550709,730,CounterStrike Global Offensive,1.7779197426291535
52901,35701646,225080,Brothers A Tale of Two Sons,1.8744769874477
41612,164035963,570,Dota 2,1.0042665434499147
14922,111163130,312280,Simply Chess,5.0
11487,262474788,440,Team Fortress 2,1.007289548825292
47620,110478743,730,CounterStrike Global Offensive,1.70391075299066
779,178964139,350080,Wolfenstein The Old Blood,1.4439701173959447
40321,187737814,570,Dota 2,1.0250838202004968
10500,157469247,440,Team Fortress 2,1.1297908198899842
32167,174287424,271590,Grand Theft Auto V,1.6010794234362948
20376,73495968,620,Portal 2,1.0132059536475395
8679,143643478,72850,The Elder Scrolls V Skyrim,1.004615647213329
26932,30572170,550,Left 4 Dead 2,1.0973786115898272
8447,100478352,72850,The Elder Scrolls V Skyrim,1.1840221302791831
46551,139149185,240,CounterStrike Source,1.2863373076382645
54821,67729331,238460,BattleBlock Theater,1.7927121623781377
34116,77194239,239820,Game Dev Tycoon,1.114074587230112
44727,183490713,383150,Dead Island Definitive Edition,1.005929919137463
35898,234190577,377160,Fallout 4,1.8681012375961643
43482,64787956,233610,Distance,1.230366492146597
7011,31669242,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0237224595151029
33135,117022366,265930,Goat Simulator,1.0693316000433295
824,11207650,201810,Wolfenstein The New Order,1.1797866084180488
17057,163669475,263020,STARWHAL,5.0
38479,130553575,570,Dota 2,2.5404931482066626
31948,58761868,41800,Gratuitous Space Battles,1.0972581479565462
45120,30042027,300,Day of Defeat Source,1.017602214738758
28174,171067153,1250,Killing Floor,1.013608938820968
47857,277967574,730,CounterStrike Global Offensive,1.2206588188056182
45817,50700418,236430,DARK SOULS II,1.0026478090994226
3790,127594108,304930,Unturned,1.0102134638801292
53692,49063269,6370,Bloodline Champions,5.0
55944,55906572,33930,Arma 2 Operation Arrowhead,1.8624026777268436
38805,276101470,570,Dota 2,1.615043161520509
32544,302237901,12120,Grand Theft Auto San Andreas,1.000978034964742
5766,160601937,200710,Torchlight II,1.118051625821615
12224,83849502,222940,THE KING OF FIGHTERS XIII STEAM EDITION,1.0822320117474304
37553,58905429,35480,Dwarfs,2.6901408450704225
19626,33622085,3830,Psychonauts,1.0664819944598327
34408,47457723,33460,From Dust,1.7146866230121605
7008,8585433,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0237224595151029
53739,81943620,58520,Blood Bowl Legendary Edition,1.0374946740519817
32237,212078557,271590,Grand Theft Auto V,1.149795048939962
16740,12259303,55230,Saints Row The Third,1.4140408954199564
49887,48028873,6830,Commandos 2 Men of Courage,1.010230179028134
5300,10253354,10500,Total War EMPIRE Definitive Edition,2.9001726080940355
16525,50818751,91600,Sanctum,1.0625931445603565
47242,128430362,273110,CounterStrike Nexon Studio,1.0033761978054736
19683,111754806,108600,Project Zomboid,1.6180059866451768
46968,9563573,240,CounterStrike Source,1.00162788640184
33645,42928788,4000,Garrys Mod,1.1979917667666196
28181,88525821,1250,Killing Floor,1.007832482774659
33173,30061970,224500,Gnomoria,1.0748323332156715
23871,122444332,333600,NEKOPARA Vol 1,1.244343891402714
54169,86055705,8870,BioShock Infinite,1.1352091295980071
40196,295601631,570,Dota 2,1.0301388042554565
24184,33013552,237110,Mortal Kombat Komplete Edition,1.2162651967076932
28903,50700418,222880,Insurgency,1.0863147900392738
35553,61189155,22380,Fallout New Vegas,1.1969675518610692
16544,114325392,31220,Sam Max 301 The Penal Zone,1.3529411764705883
38227,92914917,570,Dota 2,4.463131030068109
57217,103638409,630,Alien Swarm,1.0098338870431998
43246,45974860,219740,Dont Starve,1.7157095396298052
18462,106796307,248820,Risk of Rain,1.2945081472540745
43646,47384303,1640,Disciples II Galleans Return,1.0251046025104604
51569,56840402,10180,Call of Duty Modern Warfare 2,1.2539465656240556
15833,36404933,20820,Shatter,1.1727861771058317
50045,27279261,363970,Clicker Heroes,1.2029464962048029
54475,108007732,346010,Besiege,1.553851070629594
4805,17567828,201270,Total War SHOGUN 2,2.8410684262284662
1407,83770731,4570,Warhammer 40000 Dawn of War Game of the Year Edition,1.2514970059880235
45242,9209946,30,Day of Defeat,1.0245652978172388
45686,83770731,24200,DC Universe Online,1.020878345134446
7615,98848653,305620,The Long Dark,2.632
50817,207718097,204360,Castle Crashers,1.080574391703229
36046,69009454,22370,Fallout 3 Game of the Year Edition,1.1657359393697648
41185,146116064,570,Dota 2,1.0076391134178977
50186,58529751,231140,Cities XL Platinum,1.9809523809523808
5930,64369759,7000,Tomb Raider Legend,1.1311475409836067
53922,203459103,209870,Blacklight Retribution,1.260069774817636
8118,182593878,72850,The Elder Scrolls V Skyrim,3.4517268473521385
57310,99077905,108710,Alan Wake,5.0
23424,92593907,224260,No More Room in Hell,1.045413260672119
8964,154230723,250900,The Binding of Isaac Rebirth,1.0653849008982266
28977,61189155,242700,Injustice Gods Among Us Ultimate Edition,2.325385405960945
34023,101878879,330840,Game of Thrones A Telltale Games Series,3.1084656084656084
24284,295941603,389570,Mitosis The Game,5.0
16738,17530772,55230,Saints Row The Third,1.4371328798369043
20830,157469247,400,Portal,1.0014017872787848
33856,209559315,4000,Garrys Mod,1.01891190198952
17521,110824765,252490,Rust,1.1227340870555684
6353,172771532,15300,Tom Clancys Ghost Recon,1.0173477490684717
20689,120237789,400,Portal,1.2603819870334592
25535,163432200,42910,Magicka,1.1336059986366744
49800,127628725,231430,Company of Heroes 2,1.0006138107416884
25641,43684632,49470,Magic The Gathering Duels of the Planeswalkers 2012,1.1264610078559092
39880,193774881,570,Dota 2,1.0502833598489727
50440,50811344,219640,Chivalry Medieval Warfare,1.115124609020279
25613,67083031,97330,Magic The Gathering Duels of the Planeswalkers 2013,2.4577417173766065
2421,91627755,211580,Wanderlust Rebirth,2.479289940828403
24778,19696244,286690,Metro 2033 Redux,2.287237550840937
14613,99244433,238090,Sniper Elite 3,5.0
55997,10253354,33930,Arma 2 Operation Arrowhead,1.120955083626991
17171,44370809,41700,STALKER Call of Pripyat,1.4086153846153846
26808,32710856,550,Left 4 Dead 2,1.232129941333521
32132,117949868,271590,Grand Theft Auto V,2.0277958068886206
15441,78551564,8930,Sid Meiers Civilization V,1.010835362793311
20608,78341587,400,Portal,1.664447170141929
16234,99077905,41070,Serious Sam 3 BFE,1.2114952851369565
40213,283896040,570,Dota 2,1.029410668151458
57208,35009482,630,Alien Swarm,1.0098338870431998
34801,198914333,265630,Fistful of Frags,1.0453848512726176
27183,47364777,550,Left 4 Dead 2,1.0028336116344705
17306,82352462,386360,SMITE,1.171163978923841
27623,132300630,332310,LEGO Worlds,1.2366863905325445
55293,88525821,228280,Baldurs Gate Enhanced Edition,1.0787101360302436
45330,11149819,50620,Darksiders,1.5131380753138068
34635,77542968,2990,FlatOut 2,1.0141843971631213
12206,36557643,370360,TIS100,5.0
24761,26762388,286690,Metro 2033 Redux,2.8111465318236784
4708,209820105,304730,Train Fever,1.032054951345163
9644,136135322,105600,Terraria,1.0035924385178872
32769,123625432,12210,Grand Theft Auto IV The Complete Edition,1.000426775921304
34152,286926470,226860,Galactic Civilizations III,1.0616061606160607
39925,113771004,570,Dota 2,1.046456876271662
38094,27171538,47810,Dragon Age Origins Ultimate Edition,1.004387855044076
43376,38465050,42500,DogFighter,2.9574468085106385
23221,138941587,283290,Nosferatu The Wrath of Malachi,5.0
17128,47384202,4500,STALKER Shadow of Chernobyl,1.1841849621138532
12439,137460095,233720,Surgeon Simulator,1.3057119871279168
19134,245859173,211500,RaceRoom Racing Experience,1.0814710042432822
46364,49767455,240,CounterStrike Source,3.944038802816535
35950,9128105,377160,Fallout 4,1.1352064518526777
26769,253813925,550,Left 4 Dead 2,1.2936002643116709
19717,153823616,234630,Project CARS,2.805956944854026
58125,221694858,251570,7 Days to Die,1.966261808367072
17113,87071236,4500,STALKER Shadow of Chernobyl,2.8628327180882067
6481,24469287,205910,Tiny and Big Grandpas Leftovers,1.3795620437956209
21148,150137344,218230,PlanetSide 2,1.0162828341106125
55546,11403772,104200,BEEP,5.0
46713,48525807,240,CounterStrike Source,1.05904939344578
15966,42771635,2500,Shadowgrounds,1.0186480186480185
22121,129117376,218620,PAYDAY 2,2.642884091812907
10935,96741968,440,Team Fortress 2,1.0372354299710969
14775,111754806,202170,Sleeping Dogs,1.0421181138409894
7969,172470005,312990,The Expendabros,1.719184430027802
12376,119619506,355840,Survarium,1.0337552742616063
28057,49893565,1250,Killing Floor,1.704972402736474
46874,27403206,240,CounterStrike Source,1.0088472087056537
6802,183337134,292030,The Witcher 3 Wild Hunt,4.168324140335049
44412,81943620,203810,Dear Esther,1.4361370716510904
24653,174907851,241930,Middleearth Shadow of Mordor,1.0454291245429097
46714,60984151,240,CounterStrike Source,1.057900297162128
18961,22301321,70400,Recettear An Item Shops Tale,1.800743149094287
14789,86041729,202170,Sleeping Dogs,1.001220814893944
33594,240551525,4000,Garrys Mod,1.3052208835341357
51233,87040683,115300,Call of Duty Modern Warfare 3,1.2188257770592936
16224,50801801,41070,Serious Sam 3 BFE,1.388863942523575
52652,28031199,42700,Call of Duty Black Ops,1.0004757260769197
2127,17567828,236390,War Thunder,2.898147633086722
23870,167815968,333600,NEKOPARA Vol 1,1.4253393665158365
57571,14544587,346900,AdVenture Capitalist,1.146414621685317
4592,73835640,220160,Trials Evolution Gold Edition,1.088353413654619
6467,11403772,203210,Titan Attacks,2.0101010101010104
49657,63157803,20540,Company of Heroes Tales of Valor,5.0
1643,11403772,230410,Warframe,1.171082859949918
14355,12195913,34830,Sniper Ghost Warrior,2.3767468664457576
46196,81054122,203770,Crusader Kings II,1.2903100646291303
31589,61099969,209080,Guns of Icarus Online,1.7649658497388514
55798,105243827,107410,Arma 3,1.5480114900002917
33887,212466515,4000,Garrys Mod,1.0115514637417855
1956,60611062,291480,Warface,1.8390493809591544
7523,112110682,250600,The Plan,1.4000000000000004
20549,38293596,400,Portal,2.114771333450151
44080,8585433,226620,Desktop Dungeons,1.1729237770193404
3644,181608676,304930,Unturned,1.032081707711053
373,9128105,200510,XCOM Enemy Unknown,1.2502046491079888
50478,88525821,219640,Chivalry Medieval Warfare,1.0285541317727782
21303,62990992,264140,Pixel Piracy,1.3579863269111256
32012,20200395,12110,Grand Theft Auto Vice City,1.1373541712524746
20641,98649241,400,Portal,1.472752759768698
23811,105877396,4920,Natural Selection 2,1.0019208451718726
16869,65754991,206420,Saints Row IV,2.364026531408506
10898,107417121,440,Team Fortress 2,1.0419822736137276
11668,134213189,440,Team Fortress 2,1.0043645165952384
22199,113300324,218620,PAYDAY 2,1.66846811938533
14794,105384518,252910,Skyscraper Simulator,5.0
57844,38465050,346110,ARK Survival Evolved,1.0005591071940976
43568,94269421,205100,Dishonored,1.3440996411230732
50922,145825155,320300,Car Mechanic Simulator 2015,1.0108499095840855
27414,50837658,500,Left 4 Dead,1.0095151214217286
41770,147064019,570,Dota 2,1.0031888042249024
41561,282998252,570,Dota 2,1.0047375704987127
6300,184594362,15300,Tom Clancys Ghost Recon,1.2051595300633222
23866,155919035,333600,NEKOPARA Vol 1,3.850678733031674
13846,180901075,92800,SpaceChem,1.009918526390365
21107,205343727,218230,PlanetSide 2,1.0622465823677425
17861,45292137,252950,Rocket League,1.6526982829108774
23083,152419713,224480,Octodad Dadliest Catch,1.6450742240215923
30475,11024186,340,HalfLife 2 Lost Coast,1.5553145336225511
35909,49462664,377160,Fallout 4,1.65291559817148
52770,26762388,24740,Burnout Paradise The Ultimate Box,3.565482446920328
29512,65716118,203140,Hitman Absolution,3.4788322800738207
36309,12610800,212680,FTL Faster Than Light,1.2844805250885236
25331,57603447,214560,Mark of the Ninja,1.0160339542560712
32559,131610144,12210,Grand Theft Auto IV The Complete Edition,3.7811279687600026
41765,169577811,570,Dota 2,1.0031888042249024
783,98848653,350080,Wolfenstein The Old Blood,1.0298826040554965
19074,300928439,231060,Ragnarok Online 2,1.0505158893933144
42905,280567820,570,Dota 2,1.0001666523036237
51941,10253354,209160,Call of Duty Ghosts,1.7127409496944064
22264,9946133,218620,PAYDAY 2,1.2814141063944766
51619,43160799,10180,Call of Duty Modern Warfare 2,1.1542097687248365
3884,197057442,304930,Unturned,1.003603290176704
33939,132180557,4000,Garrys Mod,1.003579666688775
10568,108011380,440,Team Fortress 2,1.1072427367937352
37672,164820245,39160,Dungeon Siege III,1.4982206405693952
34802,180801118,265630,Fistful of Frags,1.0453848512726176
52027,161103820,202990,Call of Duty Black Ops II,3.048024786986832
